,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
860,1.7119058322905835e+33,27389706966.41108,4367989.984261507,4.605047200257372,3.5627009354892125e+33,0.732,3.970869959822513,0.0,2761220369612041.0,1.390410703046815e-14
861,1.7138964204676658e+33,27435684007.591587,4355413.903712416,4.564693794128859,3.562704841312534e+33,0.732,3.975479815933206,0.0,2729143674041929.5,1.3547829568652085e-14
862,1.7158870086447478e+33,27481913982.666092,4342798.413367531,4.524446251064987,3.562708646428132e+33,0.732,3.9801172102428053,0.0,2697245404775292.0,1.31986152284052e-14
863,1.7178775968218298e+33,27528398728.318756,4330143.215513162,4.484304099907414,3.5627123534215315e+33,0.7320000000000001,3.984782573579786,0.0,2665524367372196.0,1.2856321068041943e-14
864,1.719868184998912e+33,27575142179.480686,4317447.684812772,4.444267722142172,3.5627159640412653e+33,0.732,3.989476577702846,0.0,2633980802131018.5,1.2520861839493644e-14
865,1.721858773175994e+33,27622148807.49826,4304711.111723841,4.4043376777254615,3.5627194798720686e+33,0.732,3.99419996856748,0.0,2602615242143888.0,1.2192163349595098e-14
866,1.723849361353076e+33,27669421004.67221,4291933.109388919,4.364513663416452,3.5627229032396054e+33,0.732,3.998953276174805,0.0,2571426772418028.5,1.1870097455313817e-14
867,1.725839949530158e+33,27716962539.68599,4279113.075778784,4.324795908800285,3.562726235963042e+33,0.732,4.003737196804819,0.0,2540415369127528.5,1.1554571024728509e-14
868,1.7278305377072403e+33,27764777233.258907,4266250.399621458,4.285184634946161,3.562729479848038e+33,0.732,4.008552448947792,0.0,2509580990589969.5,1.1245490958075096e-14
869,1.7298211258843223e+33,27812868958.77833,4253344.45992663,4.245680054823441,3.5627326366857124e+33,0.732,4.013399775322711,0.0,2478923577597991.5,1.0942764245505078e-14
870,1.7318117140614042e+33,27861241642.94015,4240394.62672112,4.206282372497492,3.5627357082516834e+33,0.732,4.018279940295554,0.0,2448443053746203.5,1.0646298037520496e-14
871,1.7338023022384865e+33,27909899266.397133,4227400.259506897,4.1669917846030975,3.5627386963051795e+33,0.732,4.023193736004787,0.0,2418139325755568.0,1.0355999683165538e-14
872,1.7357928904155685e+33,27958845864.415672,4214360.708664522,4.127808478873353,3.562741602588209e+33,0.732,4.028141977232626,0.0,2388012283792319.0,1.0071776802772035e-14
873,1.7377834785926505e+33,28008085527.5409,4201275.313568768,4.088732635926155,3.562744428824815e+33,0.732,4.033125508926714,0.0,2358061801784707.5,9.793537317224332e-15
874,1.7397740667697328e+33,28057622402.26983,4188143.4039750737,4.049764427816073,3.562747176720375e+33,0.732,4.038145201130831,0.0,2328287737734417.5,9.521189514428169e-15
875,1.7417646549468148e+33,28107460691.73317,4174964.298436168,4.010904019496364,3.562749847960968e+33,0.732,4.043201955432178,0.0,2298689934025595.0,9.254642077948516e-15
876,1.7437552431238967e+33,28157604656.38543,4161737.305063868,3.9721515679825514,3.562752444212793e+33,0.732,4.048296702326523,0.0,2269268217729002.0,8.993804140710306e-15
877,1.7457458313009787e+33,28208058614.703606,4148461.7208154905,3.933507222948079,3.562754967121649e+33,0.732,4.053430404346919,0.0,2240022400903138.0,8.738585319340236e-15
878,1.747736419478061e+33,28258827996.527576,4135136.6659403713,3.894971484908531,3.5627574180808156e+33,0.732,4.0586041931567705,0.0,2210952860447117.0,8.48891372143117e-15
879,1.749727007655143e+33,28309917170.75882,4121761.425076195,3.8565444529896507,3.562759798732411e+33,0.732,4.063819093644817,0.0,2182059317166398.8,8.244697371729524e-15
880,1.751717595832225e+33,28361329936.672848,4108335.3696813756,3.8182260120616958,3.5627621108223676e+33,0.732,4.069076084866528,0.0,2153341143908275.0,8.005834958896627e-15
881,1.7537081840093072e+33,28413072888.2448,4094857.4295252515,3.7800169464945554,3.5627643555141954e+33,0.732,4.074376543205799,0.0,2124799160124695.0,7.772269792218644e-15
882,1.7556987721863892e+33,28465149496.77107,4081327.0224132845,3.741916972150853,3.562766534609796e+33,0.732,4.079721466802588,0.0,2096432459749271.5,7.543894033971119e-15
883,1.7576893603634712e+33,28517565998.72483,4067743.1282070624,3.7039266787772807,3.562768649361007e+33,0.732,4.085112257126278,0.0,2068241537192220.0,7.32064227908793e-15
884,1.7596799485405535e+33,28570326424.48458,4054105.0705879894,3.6660459119038245,3.5627707014342037e+33,0.732,4.0905500551699125,0.0,2040225689860717.0,7.102415082305644e-15
885,1.7616705367176355e+33,28623437930.12155,4040411.677304575,3.6282754725921453,3.5627726919340585e+33,0.732,4.096036471201427,0.0,2012385736153846.5,6.8891571449811816e-15
886,1.7636611248947175e+33,28676904219.02367,4026662.316606283,3.5906150420055325,3.562774622569858e+33,0.732,4.10157267910678,0.0,1984720704275032.8,6.680763372710762e-15
887,1.7656517130717997e+33,28730731338.217724,4012855.9832784864,3.553065004040055,3.5627764946367326e+33,0.732,4.107160221525649,0.0,1957230738227231.8,6.4771610661231395e-15
888,1.7676423012488817e+33,28784926342.24847,3998991.508153285,3.51562600011554,3.5627783092881267e+33,0.732,4.112800838920995,0.0,1929916380511699.5,6.278288442647966e-15
