,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Pressure,Velocity
440,8.754844509434066e+32,16616384637.162045,7776304.281209071,25.546465251741903,2.0950079333273563e+33,0.730371230721618,3.285585960353978,2.7236818511025412e+16,2.042968055704707e-12
441,8.774741883319142e+32,16638802603.364399,7768672.762895747,25.46152134190548,2.0955854872594756e+33,0.7303841532970443,3.2920467701598186,2.7119877449535812e+16,2.027035058811922e-12
442,8.79463925720422e+32,16661234811.708996,7761036.746490572,25.37675926251044,2.0961585437173968e+33,0.7303969915450955,3.2984254242773994,2.7003287982065e+16,2.011203826582823e-12
443,8.814536631089298e+32,16683681403.137716,7753396.43487799,25.292179439518055,2.0967271313305808e+33,0.7304097449900485,3.304721789591039,2.6887050873677304e+16,1.9954741511701376e-12
444,8.834434004974375e+32,16706142518.089823,7745752.056818114,25.207781322515114,2.0972912786654637e+33,0.7304224135942528,3.310935554114321,2.677116593899159e+16,1.979845722553464e-12
445,8.854331378859453e+32,16728618297.369143,7738103.899307834,25.123561291652308,2.097851014179115e+33,0.7304349987120055,3.317065875501166,2.665562995556121e+16,1.9643182016819777e-12
446,8.874228752744529e+32,16751108884.897404,7730452.198916797,25.03951812382132,2.0984063662552752e+33,0.730447500630132,3.323112341579669,2.654044204748308e+16,1.9488912371037107e-12
447,8.894126126629607e+32,16773614425.6091,7722797.1889341315,24.955650817919107,2.0989573631808453e+33,0.7304599195411707,3.3290745812292166,2.642560155426582e+16,1.9335645276257038e-12
448,8.914023500514685e+32,16796135065.269314,7715139.054716331,24.871961826176193,2.0995040331873952e+33,0.7304722540656275,3.334952797617454,2.6311111266678156e+16,1.918337974929918e-12
449,8.933920874399761e+32,16818670947.364353,7707478.096832847,24.788446061338515,2.100046404420835e+33,0.730484506266073,3.3407459348575825,2.619696644834777e+16,1.903211034039582e-12
450,8.95381824828484e+32,16841222219.924887,7699814.551866091,24.70510233642366,2.100584504906156e+33,0.7304966764401674,3.3464536021287783,2.6083166235438976e+16,1.888183380440702e-12
451,8.973715622169917e+32,16863789032.033766,7692235.476853447,24.621737703252702,2.101118374355443e+33,0.7305087648880757,3.351858040770865,2.5969800614719356e+16,1.8733373567527356e-12
452,8.993612996054994e+32,16886371709.4883,7684654.082987958,24.538547641216457,2.1016480521497438e+33,0.7305207702553378,3.3571783903529506,2.5856780723438876e+16,1.8585888865146557e-12
453,9.013510369940072e+32,16908970399.98894,7677070.64398431,24.455527915172578,2.1021735657134057e+33,0.7305326942575602,3.3624137731324124,2.5744102620150228e+16,1.843937458398919e-12
454,9.033407743825151e+32,16931585255.128208,7669485.401837901,24.372676836471424,2.1026949423500072e+33,0.7305445374484453,3.3675637292205463,2.5631764916985704e+16,1.829382713505736e-12
