,Epoch00,Epoch01
917,0.732,0.7319983607005575
918,0.732,0.7319984264777878
919,0.732,0.7319984902977337
920,0.732,0.7319985522000917
921,0.732,0.7319986122243777
922,0.732,0.7319986704092888
923,0.732,0.7319987267930713
924,0.732,0.7319987814140047
925,0.732,0.7319988343092002
926,0.732,0.7319988855160106
927,0.732,0.731998935070586
928,0.732,0.7319989830090924
929,0.732,0.7319990293671619
930,0.732,0.7319990741798994
931,0.732,0.7319991174818886
932,0.7320000000000001,0.7319991593073325
933,0.732,0.7319991996902646
934,0.732,0.7319992386636337
935,0.732,0.731999276260378
936,0.732,0.7319993125130874
937,0.7320000000000002,0.7319993474536127
938,0.732,0.7319993811135943
939,0.732,0.7319994135239442
940,0.732,0.7319994447152262
941,0.732,0.7319994747179195
942,0.7319999999999999,0.7319995035616059
943,0.7320000000000001,0.7319995312755836
944,0.732,0.7319995578887244
945,0.732,0.7319995834294615
946,0.732,0.7319996079259286
947,0.732,0.7319996314054394
948,0.732,0.7319996538951553
949,0.732,0.7319996754217665
950,0.7319999999999999,0.7319996960113994
951,0.732,0.731999715689739
952,0.732,0.7319997344821648
953,0.732,0.7319997524134517
954,0.732,0.7319997695078627
955,0.732,0.731999785789504
956,0.732,0.7319998012814852
957,0.7320000000000001,0.7319998160069446
958,0.732,0.7319998299883969
959,0.7320000000000001,0.7319998432477406
960,0.732,0.7319998558065273
961,0.732,0.7319998676858349
962,0.732,0.7319998789062478
963,0.732,0.731999889487972
964,0.732,0.7319998994506388
965,0.732,0.731999908813518
966,0.732,0.7319999175954571
967,0.732,0.7319999258148671
968,0.732,0.7319999334897862
969,0.732,0.7319999406379514
970,0.732,0.7319999472767007
971,0.732,0.7319999534231948
972,0.732,0.7319999590943309
973,0.732,0.7319999643068582
974,0.732,0.731999959465723
975,0.732,0.7319999682770469
976,0.732,0.7319999754086567
977,0.7319999999999999,0.7319999811190037
978,0.732,0.7319999856537017
979,0.732,0.7319999892225764
980,0.732,0.7319999920038855
981,0.732,0.7319999941482095
982,0.732,0.7319999957818576
983,0.732,0.7319999970102299
984,0.732,0.7319999979204574
985,0.732,0.7319999985839563
986,0.732,0.731999999058723
987,0.732,0.7319999993913484
988,0.732,0.7319999996188044
989,0.7320000000000001,0.731999999770023
990,0.732,0.7319999998672798
991,0.732,0.7319999999274048
992,0.732,0.7319999999628295
993,0.732,0.7319999999824911
994,0.732,0.7319999999926028
995,0.7319999999999999,0.7319999999973047
996,0.732,0.731999999999204
997,0.732,0.7319999999998242
998,0.732,0.7319999999999762
999,0.732,0.7319999999999989
1000,0.732,0.732
